Axis1,Axis2,Axis3,label_name
-1.01,0.098,0.234,grazing
-1.06,0.258,0.398,grazing
-0.859,0.363,0.398,grazing
-0.816,0.281,0.359,grazing
-0.605,0.238,0.344,grazing
-1.08,0.223,0.227,grazing
-1.07,0.207,0.297,grazing
-0.871,0.195,0.313,grazing
-0.742,0.102,0.297,grazing
-0.602,0.234,0.223,grazing
-0.57,0.141,0.227,grazing
-0.699,0.152,0.145,grazing
-0.789,0.172,0.117,grazing
-0.742,0.168,0.234,grazing
-0.762,0.145,0.27,grazing
-0.871,0.289,0.266,grazing
-0.836,0.195,0.254,grazing
-0.84,0.215,0.258,grazing
-0.867,0.297,0.305,grazing
-0.863,0.273,0.305,grazing
-0.918,0.355,0.176,grazing
-0.637,0.078,0.363,grazing
-0.844,0.055,0.055,grazing
-0.859,0.262,0.023,grazing
-0.465,0.184,0.207,grazing
-0.711,0.371,0.324,grazing
-0.898,0.238,0.34,grazing
-0.938,0.367,0.293,grazing
-0.906,0.266,0.418,grazing
-0.949,0.238,0.094,grazing
-0.703,0.258,0.219,grazing
-0.609,0.273,0.348,grazing
-0.73,0.27,0.25,grazing
-0.75,0.332,0.262,grazing
-0.77,0.367,0.309,grazing
-0.809,0.18,0.25,grazing
-0.902,0.363,0.105,grazing
-0.789,0.234,0.07,grazing
-0.75,0.23,0.277,grazing
-0.828,0.371,0.293,grazing
-0.867,0.441,0.32,grazing
-0.84,0.375,0.313,grazing
-0.785,0.309,0.281,grazing
-0.711,0.293,0.293,grazing
-0.762,0.34,0.25,grazing
-0.621,0.434,0.383,grazing
-0.68,0.332,0.422,grazing
-0.781,0.316,0.332,grazing
-0.969,0.328,0.219,grazing
-0.824,0.223,0.176,grazing
-0.688,0.234,0.391,grazing
-0.766,0.234,0.293,grazing
-0.953,0.188,0.266,grazing
-0.953,0.156,0.23,grazing
-0.945,0.145,0.234,grazing
-0.895,0.148,0.309,grazing
-0.949,0.285,0.113,grazing
-0.828,0.328,0.285,grazing
-0.73,0.227,0.227,grazing
-0.461,0.172,0.066,grazing
-0.637,0.082,-0.004,grazing
-0.813,0.105,0.039,grazing
-0.707,0.113,0.301,grazing
-0.84,0.105,0.301,grazing
-0.859,0.105,0.301,grazing
-0.75,0.004,0.316,grazing
-0.707,-0.125,0.254,grazing
-0.707,-0.078,0.258,grazing
-0.945,0,0.344,grazing
-0.938,0.094,0.113,grazing
-0.637,0.352,0.48,grazing
-0.895,0.094,0.32,grazing
-0.969,0.121,0.203,grazing
-0.914,0.207,0.211,grazing
-0.973,0.223,0.148,grazing
-0.754,0.305,0.102,grazing
-0.719,0.109,0.223,grazing
-0.855,0.148,0.219,grazing
-0.773,0.254,0.266,grazing
-0.73,0.277,0.277,grazing
-0.727,0.363,0.281,grazing
-0.938,0.227,0.234,grazing
-0.957,0.375,0.105,grazing
-0.711,0.227,0.188,grazing
-0.668,0.215,0.168,grazing
-0.637,0.313,0.234,grazing
-0.621,0.387,0.262,grazing
-0.84,0.449,0.203,grazing
-0.852,0.359,0.195,grazing
-0.801,0.363,0.223,grazing
-0.848,0.32,0.25,grazing
-0.879,0.395,0.207,grazing
-0.77,0.332,0.246,grazing
-0.781,0.367,0.195,grazing
-0.598,0.309,0.172,grazing
-0.629,0.27,0.125,grazing
-0.824,0.238,0.199,grazing
-0.855,0.121,0.207,grazing
-0.809,0.133,0.219,grazing
-0.695,0.148,0.313,grazing
-0.891,0.152,0.176,grazing
-0.742,-0.004,0.23,grazing
-0.848,-0.008,0.227,grazing
-0.863,-0.027,0.133,grazing
-0.914,0.016,0.102,grazing
-0.891,0.004,0.227,grazing
-1.19,0.121,0.172,grazing
-1.38,0.238,0.188,grazing
-1.05,0.363,0.008,grazing
-0.125,0.352,0.141,grazing
-0.188,-0.098,0.086,grazing
-0.699,-0.188,-0.02,grazing
-0.719,0.129,0.133,grazing
-1.33,-0.008,-0.078,grazing
-0.875,0.109,0.055,grazing
-0.707,0.164,0.078,grazing
-0.52,0.059,0.141,grazing
-0.82,0.152,-0.008,grazing
-0.652,-0.082,0,grazing
-0.809,0,-0.063,grazing
-0.734,0.07,0.043,grazing
-0.934,0.281,-0.074,grazing
-0.871,0.086,0.125,grazing
-1.28,0.352,0.141,grazing
-1.17,0.227,0.176,grazing
-0.746,-0.211,-0.039,grazing
-0.492,-0.078,-0.004,grazing
-0.238,0.109,0.262,grazing
-0.598,0.027,0.25,grazing
-0.922,-0.09,0.176,grazing
-0.738,0,0.293,grazing
-0.977,0.086,0.215,grazing
-1.09,-0.066,0.215,grazing
-0.957,0.086,0.258,grazing
-0.848,0.051,0.219,grazing
-0.813,0.07,0.168,grazing
-0.703,0.129,0.25,grazing
-0.887,0.191,0.152,grazing
-0.633,0.125,0.359,grazing
-0.707,0.262,0.363,grazing
-0.813,0.223,0.359,grazing
-0.84,0.281,0.359,grazing
-0.934,0.336,0.359,grazing
-0.918,0.375,0.293,grazing
-0.75,0.344,0.316,grazing
-0.723,0.227,0.27,grazing
-0.746,0.223,0.297,grazing
-0.77,0.246,0.242,grazing
-0.852,0.27,0.188,grazing
-0.777,0.238,0.305,grazing
-0.801,0.238,0.305,grazing
-0.789,0.207,0.309,grazing
-0.719,0.258,0.336,grazing
-0.711,0.227,0.363,grazing
-0.711,0.281,0.301,grazing
-0.824,0.234,0.234,grazing
-0.977,0.164,0.211,grazing
-0.938,0.148,0.324,grazing
-0.918,0.113,0.328,grazing
-0.918,0.258,0.277,grazing
-0.789,0.219,0.285,grazing
-0.789,0.199,0.266,grazing
-0.707,0.234,0.301,grazing
-0.707,0.313,0.25,grazing
-0.676,0.23,0.25,grazing
-0.516,0.047,0.324,grazing
-0.547,0.215,0.27,grazing
-0.922,0.148,0.254,grazing
-0.969,0.098,0.254,grazing
-0.91,0.18,0.25,grazing
-0.77,0.285,0.445,grazing
-0.711,0.305,0.359,grazing
-0.723,0.402,0.449,grazing
-0.891,0.297,0.344,grazing
-0.879,0.398,0.344,grazing
-0.895,0.375,0.273,grazing
-0.832,0.277,0.344,grazing
-0.777,0.328,0.219,grazing
-1.06,0.207,0.059,grazing
-0.703,0.223,0.293,grazing
-0.691,0.219,0.273,grazing
-0.539,0.16,0.305,grazing
-0.805,0.047,0.199,grazing
-0.965,0.188,0.16,grazing
-0.688,0.156,0.402,grazing
-0.824,0.293,0.27,grazing
-0.695,0.238,0.285,grazing
-0.883,0.199,0.109,grazing
-1.13,-0.02,0.254,grazing
-1.36,0.125,0.184,grazing
-0.949,0.313,0.184,grazing
-0.543,0.066,0.102,grazing
-0.105,0.063,0.348,grazing
-0.582,-0.223,0.066,grazing
-1.23,0.188,-0.063,grazing
-0.754,0,0,grazing
-0.648,-0.164,0.102,grazing
-0.754,-0.105,0.113,grazing
-1,-0.031,-0.094,grazing
-0.934,-0.07,0.156,grazing
-1.25,0.078,0.035,grazing
-0.988,0.168,0.148,grazing
-0.574,0.051,0.082,grazing
-0.215,0.266,0.449,grazing
-0.719,0.043,0.191,grazing
-1.01,-0.156,0.238,grazing
-0.813,0.309,0.266,grazing
-0.973,-0.121,0.148,grazing
-1.23,-0.055,-0.094,grazing
-0.57,-0.121,0.422,grazing
-0.734,0.008,0.16,grazing
-0.57,0.113,0.27,grazing
-1.04,0.176,0.07,grazing
-0.516,0.094,0.441,grazing
-0.883,0.137,0.168,grazing
-0.703,0.125,0.32,grazing
-0.898,0.215,0.141,grazing
-0.684,0.098,0.191,grazing
-1.05,0.078,0.219,grazing
-0.734,0.195,0.258,grazing
-0.863,0.141,0.098,grazing
-0.926,0.121,0.234,grazing
-1.25,0.012,0.227,grazing
-0.785,-0.078,0.215,grazing
-0.641,0.008,0.324,grazing
-1.15,0.141,0.043,grazing
-0.844,0.254,0.207,grazing
-0.305,0.273,0.23,grazing
-0.453,0.027,0.02,grazing
-0.707,0.051,0.168,grazing
-1.33,0.078,0.043,grazing
-0.992,0.223,0.105,grazing
-0.805,0.105,0.277,grazing
-0.746,0.211,0.098,grazing
-0.539,0.172,0.258,grazing
-0.879,0.383,0.102,grazing
-0.766,0.238,0.102,grazing
-0.797,0.273,0.203,grazing
-0.781,0.246,0.191,grazing
-0.625,0.238,0.266,grazing
-0.977,0.262,0.094,grazing
-0.809,0.188,0.117,grazing
-0.813,0.344,0.168,grazing
-0.691,0.277,0.227,grazing
-1.09,0.297,0.043,grazing
-0.813,0.316,0.242,grazing
-1.14,0.547,0.047,grazing
-0.805,0.109,0.082,grazing
-0.223,-0.082,0.082,grazing
-0.406,0.293,0.391,grazing
-0.863,0.215,0.207,grazing
-1.05,0.434,0.367,grazing
-1.22,0.066,-0.027,grazing
-0.715,-0.227,0.391,grazing
-0.738,0.148,0.105,grazing
-0.508,0.184,0.27,grazing
-0.938,0.176,0.063,grazing
-1.05,0.074,0.25,grazing
-1.02,0.355,0.156,grazing
-0.969,0.484,0.285,grazing
-1.38,0.301,0.129,grazing
-0.902,0.199,-0.07,grazing
-0.004,0.289,0.215,grazing
-0.297,-0.164,0.035,grazing
-0.977,-0.02,0.074,grazing
-1.12,0.281,-0.16,grazing
-0.355,0.02,0.223,grazing
-0.641,0.121,0.027,grazing
-0.617,0.141,0.117,grazing
-1.15,0.133,-0.047,grazing
-0.922,0.145,0.117,grazing
-0.988,0.504,0.145,grazing
-0.746,0.34,0.125,grazing
-1.1,0.375,0.055,grazing
-0.852,0.816,0.113,grazing
-0.348,0.148,0.063,grazing
-0.516,-0.34,-0.043,grazing
-0.605,0.117,0.145,grazing
-1.24,0.441,-0.105,grazing
-0.496,0.078,0.344,grazing
-0.871,0.277,0.035,grazing
-0.59,0.277,0.234,grazing
-0.762,0.266,0.109,grazing
-0.984,0.184,0.105,grazing
-1.11,0.145,0.098,grazing
-1.02,0.395,0.117,grazing
-0.875,0.195,0.02,grazing
-0.617,0.039,0.02,grazing
-0.207,0.277,0.242,grazing
-0.758,0.238,0.293,grazing
-0.945,0.219,0.227,grazing
-0.754,0.344,0.258,grazing
-1.1,-0.031,0.215,grazing
-0.848,0.074,0.297,grazing
-0.883,0.016,0.273,grazing
-0.496,0.188,0.371,grazing
-0.844,0.246,0.277,grazing
-0.969,0.191,0.273,grazing
-0.93,0.289,0.367,grazing
-0.66,0.121,0.309,grazing
-0.898,0.035,0.129,grazing
-0.891,0.082,0.207,grazing
-0.781,0.168,0.316,grazing
-1.12,0.203,0.188,grazing
-1.07,-0.035,0.207,grazing
-0.98,0.047,0.109,grazing
-0.68,0.262,0.32,grazing
-0.617,0.078,0.313,grazing
-0.492,0.211,0.254,grazing
-0.543,0.305,0.223,grazing
-0.836,0.242,0.066,grazing
-1.05,0.203,0.031,grazing
-1.03,0.094,-0.012,grazing
-0.883,0.035,0.211,grazing
-0.852,0.219,0.148,grazing
-0.754,0.293,0.191,grazing
-0.754,0.09,0.109,grazing
-0.609,0.16,0.262,grazing
-0.414,0.258,0.25,grazing
-0.715,0.121,0.32,grazing
-0.84,0.297,0.301,grazing
-0.859,0.254,0.16,grazing
-0.922,0.23,0.148,grazing
-1.01,0.164,0.176,grazing
-0.918,0.078,0.277,grazing
-0.922,0.148,0.305,grazing
-1.03,0.391,0.395,grazing
-1.18,0.414,0.332,grazing
-0.844,0.359,0.285,grazing
-0.457,0.207,0.117,grazing
-0.23,-0.148,0.227,grazing
-0.574,-0.191,0.129,grazing
-1.03,0.27,0.121,grazing
-0.688,0.082,0.148,grazing
-0.844,0.262,0.242,grazing
-0.695,0.242,0.332,grazing
-0.934,0.289,0.145,grazing
-0.898,0.207,0.391,grazing
-1.15,0.191,0.25,grazing
-0.957,0.188,0.199,grazing
-0.797,0.082,0.238,grazing
-0.789,0.039,0.375,grazing
-0.52,0.152,0.359,grazing
-0.742,0.121,0.414,grazing
-0.91,0.313,0.18,grazing
-0.898,0.367,0.281,grazing
-1.18,0.023,-0.004,grazing
-0.707,0,0.23,grazing
-0.621,0.047,0.16,grazing
-0.543,-0.023,0.191,grazing
-0.867,0.129,0.117,grazing
-0.863,0.145,0.254,grazing
-0.852,0.422,0.41,grazing
-0.75,0.355,0.328,grazing
-0.629,0.238,0.313,grazing
-0.93,0.309,0.184,grazing
-0.676,0.09,0.234,grazing
-0.785,0.164,0.195,grazing
-0.688,0.238,0.324,grazing
-1.14,0.422,0.172,grazing
-0.945,0.305,0.313,grazing
-1.07,0.363,0.313,grazing
-0.66,0.309,0.129,grazing
-0.66,-0.184,0.258,grazing
-0.77,-0.258,0.055,grazing
-0.691,0.438,0.434,grazing
-0.855,0.438,0.406,grazing
-0.695,0.141,0.246,grazing
-0.961,-0.008,0.246,grazing
-1.06,-0.059,0.086,grazing
-0.766,-0.125,0.262,grazing
-1.18,-0.117,0.254,grazing
-1.07,0.297,0.332,grazing
-0.809,0.016,0.16,grazing
-0.676,0.027,0.008,grazing
-0.328,0.094,0.199,grazing
-0.363,0.016,0.145,grazing
-0.676,-0.121,0.133,grazing
-0.793,-0.027,0.141,grazing
-0.824,0.203,0.133,grazing
-0.965,0.289,0.059,grazing
-1.05,0.156,-0.004,grazing
-0.988,0.27,0.207,grazing
-0.848,0.453,0.168,grazing
-0.727,0.352,0.148,grazing
-0.77,0.234,0.055,grazing
-0.738,0.297,0.086,grazing
-0.789,0.199,-0.063,grazing
-0.699,0.246,0.145,grazing
-0.684,0.445,0.109,grazing
-1,0.371,-0.086,grazing
-0.648,0.313,-0.066,grazing
-0.637,0.242,0.137,grazing
-0.547,0.25,0.082,grazing
-0.832,0.348,0.043,grazing
-0.91,0.375,0.141,grazing
-0.941,0.34,0.137,grazing
-1.02,0.414,0.105,grazing
-0.695,0.277,0.164,grazing
-0.699,0.023,-0.02,grazing
-0.641,0.41,0.258,grazing
-0.602,0.293,0.238,grazing
-1.02,0.273,0.117,grazing
-0.844,0.043,0.137,grazing
-0.875,0.172,0.086,grazing
-0.691,0.086,0.102,grazing
-0.859,0.172,0.004,grazing
-0.941,0.191,0.277,grazing
-1.15,0.363,0.188,grazing
-1.11,0.191,0.191,grazing
-0.801,0.059,0.043,grazing
-0.125,0.266,0.137,grazing
-0.336,0.434,0.246,grazing
-0.848,0.066,0.121,grazing
-1.21,0.168,0.188,grazing
-0.961,0.383,0.32,grazing
-0.758,0.336,0.348,grazing
-1.07,0.383,0.055,grazing
-0.633,0.184,0.078,grazing
-0.73,0.176,0.031,grazing
-0.512,0.109,0.102,grazing
-0.816,0.27,-0.086,grazing
-0.523,0.25,0.07,grazing
-0.84,0.453,0.086,grazing
-0.715,0.418,0.152,grazing
-0.973,0.438,-0.035,grazing
-0.914,0.289,0.156,grazing
-1.02,0.324,0.125,grazing
-0.941,0.383,0.191,grazing
-0.859,0.215,0.078,grazing
-0.262,0.551,0.145,grazing
-0.582,0.199,0.207,grazing
-1.03,-0.117,0.063,grazing
-0.641,0.195,0.094,grazing
-0.762,0.184,0.234,grazing
-1.17,0.379,0.094,grazing
-0.656,0.32,0.309,grazing
-0.922,0.352,0.125,grazing
-0.68,0.234,0.125,grazing
-0.883,0.156,-0.086,grazing
-0.824,0.133,-0.02,grazing
-0.695,0.246,0.055,grazing
-0.773,0.422,0.07,grazing
-0.734,0.184,0.07,grazing
-0.711,0.074,0.063,grazing
-0.668,0.324,0.262,grazing
-0.824,0.211,0.098,grazing
-1.07,0.258,0.156,grazing
-1.09,0.285,0.023,grazing
-0.711,0.254,0.195,grazing
-0.621,0.047,0.082,grazing
-0.867,0.207,0.074,grazing
-1.05,0.352,0.008,grazing
-0.844,0.285,0.074,grazing
-0.922,0.102,-0.02,grazing
-0.828,-0.152,-0.031,grazing
-0.641,-0.066,-0.113,grazing
-0.453,-0.039,-0.074,grazing
-0.559,-0.07,-0.07,grazing
-0.66,-0.164,-0.07,grazing
-0.66,-0.254,0.211,grazing
-0.801,0.148,0.199,grazing
-0.809,0.141,0.266,grazing
-0.941,-0.105,0.164,grazing
-0.832,-0.066,0.176,grazing
-0.844,0.008,0.227,grazing
-0.859,0.047,0.055,grazing
-0.629,-0.004,0.348,grazing
-0.738,0.078,0.316,grazing
-0.93,-0.043,0.219,grazing
-0.949,-0.027,0.293,grazing
-1,0.066,0.383,grazing
-0.891,0.09,0.469,grazing
-0.898,0.32,0.445,grazing
-0.793,0.355,0.395,grazing
-0.559,0.094,0.434,grazing
-0.805,0.035,0.176,grazing
-0.816,0.063,0.258,grazing
-0.797,0.078,0.285,grazing
-0.664,-0.039,0.305,grazing
-0.848,-0.004,0.27,grazing
-0.902,0.047,0.32,grazing
-1.2,0.422,0.598,grazing
-1.15,0.195,0.367,grazing
-1.01,-0.113,0.207,grazing
-0.348,0.176,0.242,grazing
-0.27,0.164,0.332,grazing
-0.41,-0.086,0.246,grazing
-0.898,0.004,0.195,grazing
-0.98,0.129,0.402,grazing
-0.953,0.02,0.375,grazing
-0.84,0.137,0.363,grazing
-0.684,0.125,0.414,grazing
-1.18,0.004,0.191,grazing
-0.676,-0.078,0.613,grazing
-0.879,0.219,0.352,grazing
-0.531,0.141,0.387,grazing
-0.895,0.148,0.172,grazing
-0.48,0.023,0.477,grazing
-0.902,0.039,0.273,grazing
-0.691,-0.102,0.348,grazing
-0.996,-0.039,0.227,grazing
-0.973,-0.031,0.414,grazing
-1.05,0.199,0.449,grazing
-1.04,0.191,0.363,grazing
-1,0.035,0.258,grazing
-0.707,0.184,0.391,grazing
-0.766,0.07,0.242,grazing
-0.664,-0.035,0.266,grazing
-0.543,0.09,0.152,grazing
-0.656,0.273,0.09,grazing
-0.988,0.078,0.223,grazing
-1.04,0.137,-0.07,grazing
-0.543,-0.063,0.129,grazing
-0.5,0.047,0.195,grazing
-0.559,0.156,0.301,grazing
-0.875,0.293,0.211,grazing
-0.902,0.152,0.289,grazing
-1.03,0.188,0.203,grazing
-0.691,0.129,0.23,grazing
-0.906,0.145,0.074,grazing
-0.852,0.027,0.285,grazing
-1.22,0.219,0.246,grazing
-1.13,0.465,0.23,grazing
-0.941,0.086,0.148,grazing
-0.316,0.059,0.324,grazing
-0.348,0.137,0.332,grazing
-0.719,0.145,0.23,grazing
-1.09,0.789,0.32,grazing
-0.906,0.273,0.297,grazing
-0.723,-0.238,0.152,grazing
-0.668,-0.109,0.273,grazing
-1.16,0.336,0.172,grazing
-0.707,0.219,0.531,grazing
-0.832,0.262,0.324,grazing
-0.41,0.16,0.445,grazing
-0.754,0.238,0.332,grazing
-0.949,0.25,0.32,grazing
-1.01,0.23,0.379,grazing
-0.688,0.168,0.367,grazing
-0.773,-0.035,0.141,grazing
-0.777,-0.023,0.262,grazing
-1.02,0.125,0.41,grazing
-1.25,0.324,0.27,grazing
-0.957,0.164,0.301,grazing
-0.77,0.078,0.258,grazing
-0.695,0.078,0.336,grazing
-0.609,0.016,0.426,grazing
-0.566,0.191,0.277,grazing
-0.586,0.238,0.406,grazing
-0.824,0.07,0.211,grazing
-1.09,-0.008,0.18,grazing
-0.996,0.047,0.238,grazing
-0.957,-0.059,0.336,grazing
-0.902,0.23,0.273,grazing
-0.848,0.246,0.281,grazing
-0.809,0.191,0.27,grazing
-0.781,0.211,0.195,grazing
-0.715,0.18,0.18,grazing
-0.578,0.184,0.23,grazing
-0.551,0.188,0.18,grazing
-0.871,0.305,0.188,grazing
-0.793,0.238,0.133,grazing
-0.84,0.227,0.199,grazing
-0.625,0.152,0.281,grazing
-0.918,0.328,0.211,grazing
-0.887,0.242,0.148,grazing
-0.789,0.18,0.219,grazing
-0.633,0.16,0.234,grazing
-0.961,0.199,0.188,grazing
-1.23,0.219,0.219,grazing
-1.23,0.313,0.164,grazing
-0.82,0.109,0.063,grazing
-0.18,0.125,0.336,grazing
0,0.344,0.383,grazing
-0.813,-0.066,0.344,grazing
-1.31,0.414,0.238,grazing
-1.15,0.574,0.352,grazing
-0.746,-0.133,0.254,grazing
-0.602,-0.07,0.242,grazing
-1.02,0.176,0.18,grazing
-0.742,0.094,0.477,grazing
-0.965,0.219,0.336,grazing
-0.66,0.203,0.43,grazing
-0.797,0.305,0.27,grazing
-0.805,0.242,0.328,grazing
-0.754,0.25,0.348,grazing
-0.73,0.148,0.281,grazing
-0.953,0.203,0.23,grazing
-1.31,0.191,0.352,grazing
-1.34,0.465,0.371,grazing
-0.781,0.473,0.148,grazing
-0.133,0.23,0.219,grazing
-0.254,-0.02,0.051,grazing
-0.566,-0.227,0.223,grazing
-1.39,0.301,-0.098,grazing
-0.602,0.176,0.223,grazing
-0.859,0.09,0.09,grazing
-0.516,0.172,0.215,grazing
-0.707,0.32,0.145,grazing
-0.961,0.211,0.238,grazing
-1.22,0.039,0.246,grazing
-1.07,0.184,0.07,grazing
-0.754,-0.254,0.055,grazing
-0.777,-0.184,0.023,grazing
-0.395,0.207,0.297,grazing
-0.402,0.566,0.242,grazing
-0.559,0.395,0.215,grazing
-1.68,0.02,0.203,grazing
-1.14,0.211,0.238,grazing
-0.742,-0.004,0.176,grazing
-0.613,-0.148,0.27,grazing
-1.13,0.434,0.086,grazing
-0.559,0.184,0.207,grazing
-0.766,0.141,0.199,grazing
-0.523,0.164,0.285,grazing
-0.703,0.152,0.082,grazing
-0.859,0,0.031,grazing
-0.895,0.039,0.262,grazing
-0.832,0.148,0.238,grazing
-0.898,0.227,0.172,grazing
-0.73,0.113,0.273,grazing
-1.2,0.238,0.348,grazing
-1.28,0.418,0.137,grazing
-0.961,0.152,0.262,grazing
-0.531,-0.027,0.105,grazing
-0.422,-0.027,0.336,grazing
-0.543,0.16,0.141,grazing
-0.875,0.371,0.141,grazing
-1.06,0.129,0.164,grazing
-0.945,0.145,-0.008,grazing
-0.676,-0.016,0.195,grazing
-0.664,0.047,0.188,grazing
-0.512,-0.086,0.215,grazing
-0.484,0.172,0.363,grazing
-1.05,0.48,0.316,grazing
-1.02,0.359,0.504,grazing
-1.08,0.242,0.34,grazing
-0.684,0.086,0.375,grazing
-0.512,0.152,0.359,grazing
-1.08,0.395,0.246,grazing
-0.855,0.363,0.398,grazing
-0.918,0.254,0.254,grazing
-0.414,0.129,0.281,grazing
-0.645,0.023,0.242,grazing
-0.898,0.262,0.199,grazing
-0.91,0.266,0.367,grazing
-1.08,0.156,0.336,grazing
-0.734,0.328,0.328,grazing
-0.973,0.117,0.332,grazing
-0.551,0.051,0.313,grazing
-0.504,0,0.48,grazing
-0.449,0.219,0.379,grazing
-1.22,0.273,0.266,grazing
-0.863,-0.051,0.293,grazing
-0.977,0.004,0.199,grazing
-0.457,-0.129,0.289,grazing
-0.965,-0.117,0.117,grazing
-0.938,0.02,0.398,grazing
-1.27,0.305,0.445,grazing
-1.11,0.289,0.242,grazing
-0.84,0.016,0.309,grazing
-0.34,0.031,0.352,grazing
-0.305,-0.07,0.484,grazing
-0.672,0.059,0.234,grazing
-0.852,0.578,0.305,grazing
-0.953,0.289,0.336,grazing
-0.852,0.074,0.199,grazing
-1.02,0.027,0.168,grazing
-0.91,0.113,0.352,grazing
-0.762,0.059,0.402,grazing
-0.637,0.352,0.426,grazing
-0.5,0.309,0.469,grazing
-0.887,0.336,0.309,grazing
-1.15,0.266,0.219,grazing
-0.809,0.246,0.477,grazing
-0.793,0.285,0.34,grazing
-0.531,0.301,0.438,grazing
-0.883,0.32,0.254,grazing
-0.789,0.285,0.25,grazing
-0.801,0.355,0.328,grazing
-0.57,0.539,0.41,grazing
-0.613,0.336,0.309,grazing
-1.03,0.215,0.18,grazing
-0.777,0.27,0.535,grazing
-0.996,0.402,0.156,grazing
-0.578,0.363,0.332,grazing
-0.68,0.211,0.266,grazing
-0.898,0.23,0.164,grazing
-0.922,0.191,0.199,grazing
-0.898,0.367,0.148,grazing
-0.449,0.215,0.215,grazing
-0.605,0.094,0.098,grazing
-0.754,0.137,0.168,grazing
-1.05,0.063,0.227,grazing
-1.29,0.547,0.246,grazing
-1.23,0.367,0.227,grazing
-0.703,-0.188,0.004,grazing
-0.676,-0.055,0.133,grazing
-0.73,0.109,0.184,grazing
-0.445,0.32,0.324,grazing
-0.625,0.051,0.133,grazing
-0.594,0.219,0.219,grazing
-0.938,0.168,0.133,grazing
-1.32,0.051,-0.023,grazing
-0.863,0.199,0.281,grazing
-0.754,0.27,0.105,grazing
-0.543,0.125,0.195,grazing
-0.652,0.098,0.09,grazing
-0.867,0.004,0.051,grazing
-0.934,0.074,0.203,grazing
-0.848,0.215,0.316,grazing
-0.742,0.188,0.25,grazing
-0.547,0.129,0.262,grazing
-0.723,0.09,0.184,grazing
-0.953,0.145,0.277,grazing
-1.11,0.23,0.473,grazing
-1.12,0.227,0.488,grazing
-0.742,0.086,0.402,grazing
-0.715,0.223,0.328,grazing
-1.08,0.004,0.16,grazing
-0.969,-0.18,0.074,grazing
-0.664,-0.059,0.309,grazing
-0.535,0.063,0.344,grazing
-0.543,0.121,0.289,grazing
-0.707,0.246,0.32,grazing
-0.918,0.07,0.258,grazing
-0.895,0.012,0.23,grazing
-0.734,-0.043,0.281,grazing
-0.719,-0.012,0.281,grazing
-0.805,0.441,0.449,grazing
-1.1,0.367,0.395,grazing
-1.17,0.215,0.145,grazing
-0.609,-0.023,0.23,grazing
-0.641,-0.035,0.195,grazing
-0.52,0.047,0.359,grazing
-0.789,0.195,0.273,grazing
-0.871,0.23,0.309,grazing
-0.902,0.23,0.355,grazing
-1.03,0.18,0.27,grazing
-1.3,0.262,0.27,grazing
-0.875,0.301,0.363,grazing
-0.754,0.098,0.172,grazing
-0.355,0.031,0.273,grazing
-0.445,-0.16,0.27,grazing
-0.801,0.238,0.117,grazing
-1.08,0.164,-0.031,grazing
-0.637,0.004,0.254,grazing
-0.715,-0.008,0.191,grazing
-0.969,0.031,0.25,grazing
-1.09,0.297,0.367,grazing
-1.09,0.285,0.266,grazing
-0.848,-0.051,0.176,grazing
-0.184,-0.141,0.379,grazing
-0.32,-0.184,0.379,grazing
-0.527,0.598,0.453,grazing
-1.11,0.75,0.469,grazing
-1.19,0.328,0.457,grazing
-0.707,-0.082,0.289,grazing
-0.824,-0.016,0.27,grazing
-0.984,0.176,0.34,grazing
-0.672,0.195,0.582,grazing
-0.668,0.301,0.488,grazing
-0.656,0.258,0.531,grazing
-0.914,0.34,0.418,grazing
-0.719,0.266,0.578,grazing
-0.836,0.09,0.422,grazing
-0.867,0.109,0.348,grazing
-0.895,0.105,0.453,grazing
-1.01,0.238,0.5,grazing
-1.19,0.332,0.367,grazing
-0.945,0.27,0.359,grazing
-0.633,0.137,0.398,grazing
-0.523,0.398,0.461,grazing
-0.582,0.305,0.605,grazing
-0.723,0.18,0.57,grazing
-0.867,0.012,0.551,grazing
-0.797,-0.004,0.469,grazing
-0.828,-0.051,0.273,grazing
-0.941,0.105,0.211,grazing
-0.883,0.094,0.176,grazing
-0.809,0.234,0.352,grazing
-0.844,0.375,0.344,grazing
-0.801,0.387,0.313,grazing
-0.77,0.426,0.34,grazing
-0.758,0.391,0.285,grazing
-0.676,0.398,0.258,grazing
-0.691,0.363,0.227,grazing
-0.641,0.461,0.195,grazing
-0.582,0.301,0.316,grazing
-0.613,0.488,0.23,grazing
-0.578,0.289,0.172,grazing
-0.824,0.332,0.078,grazing
-0.777,0.262,0.043,grazing
-0.711,0.348,0.223,grazing
-0.676,0.352,0.234,grazing
-0.758,0.605,0.301,grazing
-0.715,0.543,0.336,grazing
-0.77,0.434,0.301,grazing
-0.754,0.371,0.238,grazing
-0.801,0.379,0.238,grazing
-0.867,0.355,0.168,grazing
-0.789,0.453,0.277,grazing
-0.699,0.316,0.375,grazing
-0.77,0.352,0.285,grazing
-0.922,0.387,0.227,grazing
-0.789,0.352,0.242,grazing
-0.746,0.402,0.336,grazing
-0.738,0.445,0.438,grazing
-0.758,0.539,0.402,grazing
-0.883,0.418,0.281,grazing
-0.848,0.191,0.27,grazing
-0.781,0.168,0.254,grazing
