Axis1,Axis2,Axis3,label_name
-0.77,-0.102,0.48,licking
-0.836,0.012,0.469,licking
-0.762,-0.043,0.492,licking
-0.777,-0.008,0.488,licking
-0.668,-0.074,0.492,licking
-0.73,-0.023,0.496,licking
-0.793,-0.078,0.531,licking
-0.801,-0.129,0.504,licking
-0.82,-0.023,0.508,licking
-0.777,-0.027,0.535,licking
-0.707,0.012,0.535,licking
-0.676,0.023,0.48,licking
-0.691,-0.012,0.531,licking
-0.797,0,0.496,licking
-0.789,0,0.555,licking
-0.816,-0.055,0.527,licking
-0.715,-0.012,0.523,licking
-0.633,0.004,0.523,licking
-0.582,0.008,0.586,licking
-0.844,-0.055,0.516,licking
-0.863,-0.027,0.555,licking
-0.793,-0.078,0.602,licking
-0.742,-0.031,0.563,licking
-0.582,-0.047,0.566,licking
-0.703,-0.027,0.582,licking
-0.742,-0.082,0.578,licking
-0.777,-0.082,0.605,licking
-0.746,-0.168,0.605,licking
-0.664,-0.09,0.586,licking
-0.586,-0.07,0.582,licking
-0.695,-0.07,0.629,licking
-0.727,-0.074,0.605,licking
-0.867,-0.137,0.613,licking
-0.801,-0.172,0.578,licking
-0.621,-0.141,0.609,licking
-0.703,-0.133,0.551,licking
-0.625,-0.207,0.563,licking
-0.754,-0.203,0.582,licking
-0.684,-0.203,0.555,licking
-0.695,-0.188,0.559,licking
-0.75,-0.18,0.551,licking
-0.609,-0.211,0.594,licking
-0.668,-0.18,0.516,licking
-0.609,-0.242,0.547,licking
-0.672,-0.203,0.555,licking
-0.645,-0.266,0.535,licking
-0.715,-0.27,0.547,licking
-0.801,-0.238,0.531,licking
-0.738,-0.309,0.512,licking
-0.613,-0.305,0.484,licking
-0.637,-0.238,0.488,licking
-0.656,-0.375,0.527,licking
-0.746,-0.363,0.563,licking
-0.738,-0.395,0.512,licking
-0.707,-0.309,0.531,licking
-0.676,-0.367,0.43,licking
-0.621,-0.301,0.488,licking
-0.672,-0.316,0.457,licking
-0.684,-0.332,0.516,licking
-0.719,-0.32,0.512,licking
-0.672,-0.398,0.48,licking
-0.668,-0.344,0.465,licking
-0.727,-0.434,0.484,licking
-0.57,-0.254,0.465,licking
-0.645,-0.266,0.414,licking
-0.746,-0.352,0.473,licking
-0.699,-0.336,0.492,licking
-0.629,-0.301,0.523,licking
-0.707,-0.328,0.508,licking
-0.672,-0.371,0.484,licking
-0.664,-0.402,0.531,licking
-0.691,-0.305,0.453,licking
-0.637,-0.297,0.531,licking
-0.746,-0.344,0.516,licking
-0.664,-0.305,0.504,licking
-0.668,-0.328,0.492,licking
-0.746,-0.309,0.465,licking
-0.641,-0.383,0.441,licking
-0.637,-0.313,0.488,licking
-0.664,-0.332,0.449,licking
-0.727,-0.324,0.504,licking
-0.762,-0.324,0.496,licking
-0.66,-0.359,0.504,licking
-0.664,-0.367,0.504,licking
-0.754,-0.301,0.457,licking
-0.746,-0.375,0.402,licking
-0.582,-0.336,0.465,licking
-0.695,-0.324,0.434,licking
-0.746,-0.336,0.477,licking
-0.695,-0.328,0.492,licking
-0.691,-0.34,0.434,licking
-0.645,-0.301,0.453,licking
-0.684,-0.285,0.438,licking
-0.738,-0.379,0.422,licking
-0.652,-0.211,0.441,licking
-0.68,-0.34,0.484,licking
-0.676,-0.348,0.48,licking
-0.699,-0.293,0.43,licking
-0.738,-0.227,0.41,licking
-0.719,-0.227,0.395,licking
-0.637,-0.273,0.414,licking
-0.578,-0.316,0.473,licking
-0.715,-0.309,0.52,licking
-0.77,-0.313,0.527,licking
-0.719,-0.379,0.441,licking
-0.703,-0.266,0.504,licking
-0.805,-0.363,0.438,licking
-0.691,-0.352,0.453,licking
-0.594,-0.223,0.477,licking
-0.711,-0.371,0.488,licking
-0.723,-0.316,0.477,licking
-0.688,-0.27,0.406,licking
-0.68,-0.234,0.473,licking
-0.77,-0.355,0.465,licking
-0.758,-0.453,0.41,licking
-0.566,-0.309,0.484,licking
-0.648,-0.301,0.434,licking
-0.758,-0.246,0.496,licking
-0.703,-0.285,0.5,licking
-0.672,-0.367,0.492,licking
-0.734,-0.355,0.445,licking
-0.836,-0.32,0.434,licking
-0.773,-0.313,0.371,licking
-0.551,-0.277,0.418,licking
-0.668,-0.188,0.438,licking
-0.684,-0.238,0.523,licking
-0.754,-0.293,0.566,licking
-0.688,-0.375,0.527,licking
-0.684,-0.156,0.48,licking
-0.789,-0.289,0.484,licking
-0.793,-0.277,0.496,licking
-0.637,-0.379,0.512,licking
-0.68,-0.227,0.512,licking
-0.75,-0.25,0.551,licking
-0.684,-0.176,0.539,licking
-0.645,-0.188,0.539,licking
-0.688,-0.18,0.547,licking
-0.73,-0.234,0.523,licking
-0.711,-0.367,0.492,licking
-0.594,-0.105,0.574,licking
-0.648,-0.277,0.547,licking
-0.746,-0.203,0.531,licking
-0.684,-0.266,0.555,licking
-0.648,-0.215,0.551,licking
-0.711,-0.258,0.559,licking
-0.703,-0.289,0.555,licking
-0.719,-0.453,0.512,licking
-0.633,-0.184,0.543,licking
-0.66,-0.313,0.586,licking
-0.711,-0.281,0.559,licking
-0.664,-0.281,0.594,licking
-0.656,-0.363,0.48,licking
-0.754,-0.219,0.531,licking
-0.672,-0.367,0.508,licking
-0.703,-0.375,0.551,licking
-0.648,-0.254,0.457,licking
-0.699,-0.266,0.551,licking
-0.723,-0.273,0.539,licking
-0.641,-0.246,0.559,licking
-0.688,-0.352,0.48,licking
-0.711,-0.191,0.516,licking
-0.785,-0.387,0.484,licking
-0.543,-0.215,0.547,licking
-0.574,-0.227,0.484,licking
-0.754,-0.242,0.527,licking
-0.684,-0.297,0.527,licking
-0.688,-0.23,0.539,licking
-0.656,-0.273,0.551,licking
-0.695,-0.184,0.527,licking
-0.746,-0.402,0.52,licking
-0.609,-0.199,0.582,licking
-0.594,-0.375,0.566,licking
-0.762,-0.293,0.555,licking
-0.68,-0.27,0.559,licking
-0.617,-0.223,0.598,licking
-0.773,-0.324,0.543,licking
-0.703,-0.297,0.535,licking
-0.742,-0.449,0.477,licking
-0.672,-0.32,0.598,licking
-0.586,-0.434,0.496,licking
-0.719,-0.191,0.543,licking
-0.688,-0.246,0.523,licking
-0.641,-0.273,0.547,licking
-0.754,-0.438,0.512,licking
-0.668,-0.305,0.465,licking
-0.848,-0.445,0.449,licking
-0.598,-0.242,0.477,licking
-0.602,-0.258,0.395,licking
-0.719,-0.246,0.457,licking
-0.668,-0.246,0.461,licking
-0.691,-0.313,0.371,licking
-0.754,-0.316,0.504,licking
-0.793,-0.414,0.375,licking
-0.625,-0.469,0.367,licking
-0.59,-0.082,0.449,licking
-0.672,-0.289,0.473,licking
-0.73,-0.285,0.449,licking
-0.703,-0.309,0.484,licking
-0.68,-0.363,0.395,licking
-0.77,-0.273,0.449,licking
-0.773,-0.375,0.398,licking
-0.633,-0.355,0.473,licking
-0.641,-0.258,0.391,licking
-0.754,-0.27,0.461,licking
-0.707,-0.297,0.457,licking
-0.711,-0.277,0.508,licking
-0.695,-0.383,0.449,licking
-0.762,-0.207,0.461,licking
-0.754,-0.363,0.43,licking
-0.703,-0.473,0.398,licking
-0.676,-0.188,0.484,licking
-0.738,-0.371,0.512,licking
-0.723,-0.199,0.516,licking
-0.641,-0.207,0.488,licking
-0.672,-0.324,0.477,licking
-0.742,-0.289,0.477,licking
-0.672,-0.391,0.516,licking
-0.633,-0.316,0.508,licking
-0.664,-0.156,0.438,licking
-0.715,-0.332,0.535,licking
-0.66,-0.258,0.504,licking
-0.648,-0.281,0.539,licking
-0.707,-0.281,0.449,licking
-0.781,-0.305,0.492,licking
-0.715,-0.41,0.43,licking
-0.648,-0.441,0.445,licking
-0.691,-0.137,0.484,licking
-0.66,-0.359,0.508,licking
-0.75,-0.223,0.504,licking
-0.621,-0.273,0.555,licking
-0.691,-0.266,0.395,licking
-0.762,-0.23,0.512,licking
-0.742,-0.391,0.418,licking
-0.637,-0.352,0.414,licking
-0.645,-0.152,0.422,licking
-0.738,-0.293,0.5,licking
-0.727,-0.254,0.465,licking
-0.68,-0.258,0.469,licking
-0.715,-0.246,0.387,licking
-0.742,-0.27,0.531,licking
-0.727,-0.359,0.422,licking
-0.723,-0.449,0.438,licking
-0.672,-0.145,0.449,licking
-0.684,-0.316,0.465,licking
-0.762,-0.289,0.445,licking
-0.66,-0.254,0.449,licking
-0.68,-0.27,0.367,licking
-0.723,-0.285,0.477,licking
-0.727,-0.336,0.395,licking
-0.723,-0.453,0.438,licking
-0.637,-0.176,0.465,licking
-0.684,-0.344,0.473,licking
-0.746,-0.305,0.461,licking
-0.625,-0.266,0.465,licking
-0.711,-0.25,0.41,licking
-0.656,-0.277,0.508,licking
-0.707,-0.281,0.465,licking
-0.75,-0.414,0.539,licking
-0.629,-0.313,0.5,licking
-0.672,-0.422,0.438,licking
-0.813,-0.223,0.508,licking
-0.676,-0.238,0.566,licking
-0.648,-0.32,0.434,licking
-0.762,-0.234,0.488,licking
-0.703,-0.375,0.488,licking
-0.656,-0.387,0.5,licking
-0.695,-0.27,0.453,licking
-0.664,-0.273,0.52,licking
-0.711,-0.258,0.527,licking
-0.625,-0.215,0.566,licking
-0.703,-0.266,0.477,licking
-0.762,-0.207,0.539,licking
-0.711,-0.43,0.496,licking
-0.617,-0.277,0.484,licking
-0.66,-0.254,0.402,licking
-0.773,-0.25,0.543,licking
-0.695,-0.27,0.559,licking
-0.637,-0.227,0.59,licking
-0.691,-0.32,0.5,licking
-0.746,-0.137,0.539,licking
-0.699,-0.398,0.535,licking
-0.605,-0.176,0.551,licking
-0.641,-0.277,0.461,licking
-0.766,-0.227,0.539,licking
-0.684,-0.238,0.531,licking
-0.648,-0.168,0.574,licking
-0.672,-0.254,0.5,licking
-0.73,-0.203,0.57,licking
-0.73,-0.422,0.57,licking
-0.605,-0.293,0.594,licking
-0.625,-0.328,0.527,licking
-0.746,-0.293,0.582,licking
-0.668,-0.324,0.625,licking
-0.699,-0.313,0.516,licking
-0.766,-0.242,0.586,licking
-0.711,-0.461,0.484,licking
-0.621,-0.332,0.504,licking
-0.668,-0.234,0.441,licking
-0.688,-0.32,0.516,licking
-0.695,-0.305,0.523,licking
-0.621,-0.277,0.582,licking
-0.762,-0.32,0.457,licking
-0.652,-0.289,0.484,licking
-0.645,-0.414,0.465,licking
-0.691,-0.242,0.41,licking
-0.637,-0.273,0.504,licking
-0.695,-0.344,0.5,licking
-0.668,-0.34,0.539,licking
-0.699,-0.379,0.395,licking
-0.688,-0.25,0.453,licking
-0.762,-0.434,0.395,licking
-0.578,-0.324,0.449,licking
-0.645,-0.313,0.398,licking
-0.742,-0.391,0.5,licking
-0.73,-0.422,0.477,licking
-0.691,-0.395,0.383,licking
-0.727,-0.324,0.422,licking
-0.676,-0.379,0.379,licking
-0.73,-0.457,0.352,licking
-0.645,-0.188,0.422,licking
-0.688,-0.438,0.457,licking
-0.734,-0.371,0.43,licking
-0.699,-0.418,0.438,licking
-0.664,-0.316,0.395,licking
-0.754,-0.371,0.43,licking
-0.723,-0.324,0.41,licking
-0.762,-0.477,0.461,licking
-0.586,-0.297,0.457,licking
-0.652,-0.285,0.371,licking
-0.734,-0.25,0.438,licking
-0.719,-0.242,0.449,licking
-0.66,-0.34,0.438,licking
-0.734,-0.309,0.457,licking
-0.813,-0.371,0.422,licking
-0.703,-0.336,0.422,licking
-0.707,-0.313,0.41,licking
-0.684,-0.105,0.434,licking
-0.738,-0.309,0.445,licking
-0.777,-0.242,0.492,licking
-0.605,-0.254,0.473,licking
-0.715,-0.313,0.465,licking
-0.789,-0.219,0.477,licking
-0.719,-0.227,0.461,licking
-0.691,-0.223,0.434,licking
-0.637,-0.301,0.441,licking
-0.809,-0.066,0.465,licking
-0.719,-0.465,0.457,licking
-0.82,-0.203,0.547,licking
-0.645,-0.207,0.527,licking
-0.66,-0.285,0.469,licking
-0.766,-0.238,0.531,licking
-0.73,-0.273,0.516,licking
-0.688,-0.316,0.457,licking
-0.73,-0.203,0.59,licking
-0.734,-0.254,0.41,licking
-0.836,-0.352,0.52,licking
-0.656,-0.316,0.527,licking
-0.598,-0.262,0.477,licking
-0.637,-0.238,0.484,licking
-0.805,-0.223,0.461,licking
-0.77,-0.281,0.449,licking
-0.637,-0.336,0.359,licking
-0.766,-0.121,0.406,licking
-0.754,-0.332,0.484,licking
-0.691,-0.313,0.418,licking
-0.684,-0.262,0.422,licking
-0.738,-0.305,0.402,licking
-0.734,-0.203,0.414,licking
-0.754,-0.336,0.438,licking
-0.645,-0.352,0.332,licking
-0.645,-0.156,0.445,licking
-0.66,-0.445,0.406,licking
-0.828,-0.219,0.445,licking
-0.715,-0.293,0.402,licking
-0.715,-0.324,0.355,licking
-0.746,-0.367,0.383,licking
-0.793,-0.297,0.371,licking
-0.59,-0.27,0.383,licking
-0.777,-0.309,0.359,licking
-0.758,-0.313,0.344,licking
-0.77,-0.367,0.328,licking
-0.719,-0.223,0.367,licking
-0.672,-0.266,0.285,licking
-0.684,-0.309,0.324,licking
-0.762,-0.25,0.305,licking
-0.59,-0.324,0.355,licking
-0.828,-0.363,0.305,licking
-0.75,-0.258,0.34,licking
-0.723,-0.301,0.32,licking
-0.703,-0.211,0.305,licking
-0.699,-0.324,0.223,licking
-0.793,-0.289,0.309,licking
-0.859,-0.246,0.25,licking
-0.754,-0.238,0.266,licking
-0.684,-0.242,0.301,licking
-0.797,-0.332,0.207,licking
-0.77,-0.207,0.293,licking
-0.813,-0.184,0.27,licking
-0.695,-0.145,0.289,licking
-0.75,-0.281,0.23,licking
-0.816,-0.207,0.297,licking
-0.793,-0.176,0.254,licking
-0.746,-0.176,0.293,licking
-0.688,-0.227,0.293,licking
-0.918,-0.324,0.324,licking
-0.762,-0.078,0.289,licking
-0.871,-0.25,0.262,licking
-0.777,-0.145,0.242,licking
-0.879,-0.219,0.195,licking
-0.789,-0.164,0.254,licking
-0.73,-0.121,0.242,licking
-0.828,-0.133,0.25,licking
-0.781,-0.184,0.25,licking
-0.754,-0.262,0.352,licking
-0.848,-0.199,0.207,licking
-0.746,-0.227,0.238,licking
-0.813,-0.133,0.27,licking
-0.785,-0.121,0.223,licking
-0.824,-0.27,0.215,licking
-0.836,-0.254,0.223,licking
-0.723,-0.219,0.262,licking
-0.734,-0.16,0.258,licking
-0.926,-0.344,0.219,licking
-0.801,-0.137,0.219,licking
-0.801,-0.352,0.195,licking
-0.75,-0.148,0.219,licking
-0.84,-0.191,0.172,licking
-0.75,-0.18,0.145,licking
-0.715,-0.227,0.133,licking
-0.754,-0.141,0.188,licking
-0.66,-0.168,0.203,licking
-0.859,-0.371,0.191,licking
-0.793,-0.203,0.137,licking
-0.781,-0.242,0.168,licking
-0.754,-0.227,0.082,licking
-0.715,-0.195,0.098,licking
-0.711,-0.219,0.141,licking
-0.664,-0.211,0.152,licking
-0.836,-0.199,0.145,licking
-0.773,-0.238,0.188,licking
-0.746,-0.301,0.301,licking
-0.777,-0.402,0.125,licking
-0.879,-0.281,0.156,licking
-0.805,-0.203,0.09,licking
-0.777,-0.199,0.086,licking
-0.777,-0.176,0.137,licking
-0.762,-0.141,0.164,licking
-0.805,-0.203,0.164,licking
-0.77,-0.293,0.152,licking
-0.773,-0.277,0.168,licking
-0.762,-0.254,0.148,licking
-0.797,-0.277,0.148,licking
-0.758,-0.289,0.133,licking
-0.723,-0.332,0.105,licking
-0.707,-0.324,0.133,licking
-0.699,-0.215,0.176,licking
-0.715,-0.23,0.141,licking
-0.762,-0.289,0.188,licking
-0.719,-0.32,0.309,licking
-0.75,-0.465,0.184,licking
-0.699,-0.32,0.184,licking
-0.754,-0.227,0.18,licking
-0.711,-0.27,0.203,licking
-0.715,-0.328,0.203,licking
-0.793,-0.316,0.254,licking
-0.656,-0.301,0.328,licking
-0.656,-0.473,0.277,licking
-0.742,-0.473,0.285,licking
-0.773,-0.297,0.285,licking
-0.773,-0.285,0.316,licking
-0.719,-0.383,0.301,licking
-0.691,-0.246,0.328,licking
-0.77,-0.211,0.344,licking
-0.711,-0.289,0.379,licking
-0.656,-0.371,0.32,licking
-0.738,-0.301,0.41,licking
-0.836,-0.516,0.375,licking
-0.871,-0.41,0.391,licking
-0.746,-0.336,0.363,licking
-0.719,-0.266,0.328,licking
-0.684,-0.195,0.367,licking
-0.691,-0.293,0.395,licking
-0.637,-0.277,0.379,licking
-0.805,-0.348,0.301,licking
-0.742,-0.258,0.313,licking
-0.602,-0.141,0.305,licking
-0.75,-0.184,0.352,licking
-0.816,-0.246,0.309,licking
-0.793,-0.273,0.332,licking
-0.797,-0.324,0.34,licking
-0.758,-0.34,0.387,licking
-0.613,-0.402,0.273,licking
-0.793,-0.258,0.41,licking
-0.703,-0.391,0.297,licking
-0.688,-0.379,0.344,licking
-0.719,-0.332,0.371,licking
-0.758,-0.328,0.313,licking
-0.707,-0.254,0.348,licking
-0.77,-0.352,0.32,licking
-0.793,-0.395,0.355,licking
-0.563,-0.398,0.289,licking
-0.746,-0.371,0.289,licking
-0.684,-0.441,0.301,licking
-0.727,-0.34,0.328,licking
-0.738,-0.332,0.344,licking
-0.676,-0.238,0.328,licking
-0.715,-0.344,0.313,licking
-0.668,-0.359,0.258,licking
-0.723,-0.465,0.371,licking
-0.656,-0.367,0.398,licking
-0.734,-0.457,0.188,licking
-0.766,-0.395,0.359,licking
-0.695,-0.406,0.363,licking
-0.613,-0.297,0.316,licking
-0.688,-0.344,0.352,licking
-0.688,-0.418,0.34,licking
-0.773,-0.504,0.332,licking
-0.652,-0.469,0.371,licking
-0.719,-0.402,0.285,licking
-0.727,-0.422,0.379,licking
-0.691,-0.359,0.336,licking
-0.664,-0.301,0.273,licking
-0.723,-0.355,0.348,licking
-0.645,-0.359,0.289,licking
-0.77,-0.371,0.336,licking
-0.59,-0.465,0.254,licking
-0.738,-0.297,0.371,licking
-0.738,-0.449,0.34,licking
-0.785,-0.176,0.293,licking
-0.586,-0.293,0.355,licking
-0.773,-0.313,0.297,licking
-0.727,-0.297,0.348,licking
-0.773,-0.477,0.316,licking
-0.711,-0.414,0.281,licking
-0.742,-0.172,0.387,licking
-0.652,-0.387,0.258,licking
-0.832,-0.234,0.301,licking
-0.703,-0.277,0.344,licking
-0.691,-0.305,0.27,licking
-0.691,-0.27,0.305,licking
-0.84,-0.352,0.305,licking
-0.746,-0.352,0.363,licking
-0.711,-0.316,0.313,licking
-0.75,-0.277,0.301,licking
-0.746,-0.352,0.285,licking
-0.746,-0.328,0.309,licking
-0.719,-0.289,0.27,licking
-0.695,-0.297,0.293,licking
-0.73,-0.289,0.242,licking
-0.852,-0.387,0.285,licking
-0.633,-0.258,0.273,licking
-0.73,-0.359,0.152,licking
-0.77,-0.324,0.211,licking
-0.777,-0.305,0.211,licking
-0.684,-0.293,0.203,licking
-0.684,-0.293,0.211,licking
-0.75,-0.328,0.191,licking
-0.762,-0.5,0.195,licking
-0.648,-0.211,0.266,licking
-0.613,-0.391,0.172,licking
-0.762,-0.301,0.195,licking
-0.754,-0.309,0.238,licking
-0.699,-0.297,0.16,licking
-0.777,-0.348,0.273,licking
-0.668,-0.406,0.211,licking
-0.762,-0.512,0.277,licking
-0.625,-0.406,0.309,licking
-0.688,-0.426,0.203,licking
-0.762,-0.348,0.246,licking
-0.75,-0.355,0.293,licking
-0.734,-0.496,0.219,licking
-0.715,-0.422,0.305,licking
-0.828,-0.566,0.219,licking
-0.691,-0.598,0.223,licking
-0.711,-0.195,0.313,licking
-0.703,-0.277,0.25,licking
-0.734,-0.254,0.281,licking
-0.66,-0.262,0.246,licking
-0.672,-0.355,0.281,licking
-0.867,-0.379,0.305,licking
-0.75,-0.398,0.305,licking
-0.637,-0.395,0.238,licking
-0.766,-0.195,0.289,licking
-0.629,-0.223,0.277,licking
-0.781,-0.277,0.324,licking
-0.707,-0.203,0.309,licking
-0.691,-0.297,0.285,licking
-0.773,-0.375,0.301,licking
-0.789,-0.227,0.328,licking
-0.742,-0.215,0.305,licking
-0.711,-0.23,0.313,licking
-0.738,-0.238,0.328,licking
-0.813,-0.32,0.32,licking
-0.707,-0.137,0.258,licking
-0.77,-0.234,0.305,licking
-0.816,-0.172,0.301,licking
-0.828,-0.242,0.336,licking
-0.801,-0.246,0.316,licking
-0.758,-0.109,0.324,licking
-0.68,-0.195,0.328,licking
-0.633,-0.32,0.41,licking
-0.844,-0.207,0.305,licking
-0.859,-0.246,0.332,licking
-0.758,-0.148,0.375,licking
-0.762,-0.125,0.316,licking
-0.836,-0.273,0.297,licking
-0.785,-0.176,0.305,licking
-0.828,-0.18,0.297,licking
-0.813,-0.137,0.273,licking
-0.621,-0.195,0.289,licking
-0.926,-0.266,0.285,licking
-0.793,-0.043,0.227,licking
-0.75,-0.234,0.234,licking
-0.809,-0.09,0.293,licking
-0.816,-0.211,0.23,licking
-0.824,-0.211,0.266,licking
-0.848,-0.125,0.262,licking
-0.805,-0.07,0.289,licking
-0.613,-0.152,0.227,licking
-0.844,-0.289,0.246,licking
-0.762,0.055,0.18,licking
-0.828,-0.164,0.199,licking
-0.875,-0.141,0.137,licking
-0.883,-0.23,0.145,licking
-0.852,-0.172,0.125,licking
-0.785,-0.129,0.113,licking
-0.805,-0.031,0.137,licking
-0.746,-0.105,0.16,licking
-0.813,-0.195,0.133,licking
-0.914,-0.148,0.199,licking
-0.734,0.07,0.141,licking
-0.75,-0.125,0.07,licking
-0.766,-0.066,0.141,licking
-0.859,-0.121,0.113,licking
-0.855,0.023,0.078,licking
-0.785,0.035,0.148,licking
-0.77,-0.004,0.16,licking
-0.777,-0.039,0.199,licking
-0.789,-0.023,0.195,licking
-0.824,-0.035,0.211,licking
-0.809,-0.031,0.18,licking
-0.891,-0.012,0.176,licking
-0.871,0.055,0.258,licking
-0.793,-0.039,0.168,licking
-0.813,-0.078,0.129,licking
-0.867,0.035,0.18,licking
-0.836,0.109,0.219,licking
-0.809,0.008,0.199,licking
-0.93,0.023,0.195,licking
-0.859,-0.051,0.164,licking
-0.852,0.008,0.262,licking
-0.738,-0.129,0.262,licking
-0.945,-0.137,0.164,licking
-0.805,0.023,0.133,licking
-0.914,0.09,0.164,licking
-0.82,0.074,0.18,licking
-0.879,0.004,0.145,licking
-0.84,-0.09,0.156,licking
-0.941,-0.063,0.164,licking
-0.773,-0.059,0.16,licking
-1.04,0.105,0.141,licking
-0.883,0.09,0.043,licking
-1.02,0.141,0.07,licking
-0.738,0.23,0.098,licking
-0.715,-0.004,-0.004,licking
-0.555,-0.098,0.016,licking
-0.707,0.055,0.078,licking
-0.891,0.125,0.035,licking
-0.578,-0.043,0.105,licking
-0.863,-0.152,0.195,licking
-0.852,-0.066,0.188,licking
-0.793,-0.066,0.164,licking
-1.32,0.504,0.156,licking
-0.816,-0.281,0.02,licking
-0.605,0.086,0.195,licking
-0.91,-0.074,0.176,licking
-0.926,-0.195,0.098,licking
-0.688,0.027,0.164,licking
-0.734,0.09,0.145,licking
-0.91,0.035,0.141,licking
-0.82,0.148,0.219,licking
-0.781,0.09,0.063,licking
-0.68,0.137,0.152,licking
-0.758,0.223,0.074,licking
-0.695,-0.082,0.184,licking
-0.75,-0.109,0.34,licking
-1.05,-0.141,0.32,licking
-0.969,-0.16,0.313,licking
-0.816,-0.129,0.324,licking
-0.789,-0.027,0.379,licking
-0.742,0,0.285,licking
-1.03,0.086,0.32,licking
-0.867,-0.039,0.23,licking
-0.766,0.027,0.383,licking
-1,-0.07,0.293,licking
-0.957,0.078,0.316,licking
-0.527,0.266,0.418,licking
-0.691,0.109,0.445,licking
-0.992,0.039,0.422,licking
-0.91,-0.004,0.465,licking
-0.949,0.332,0.477,licking
-1.02,0.094,0.313,licking
-0.926,0.109,0.359,licking
-0.871,0.164,0.324,licking
-0.895,0.211,0.203,licking
-0.746,0.531,0.164,licking
-0.574,0.152,0.051,licking
-0.648,-0.063,0.102,licking
-0.844,0.082,0.02,licking
-0.82,0.199,-0.004,licking
-0.738,-0.008,-0.004,licking
-1.02,-0.055,-0.023,licking
-0.922,0.168,-0.023,licking
-0.719,0,0.004,licking
-0.582,-0.113,0,licking
-0.504,-0.18,0,licking
-0.621,-0.285,0.063,licking
-0.754,-0.129,0.078,licking
-0.809,-0.332,0.012,licking
-0.676,-0.18,0.031,licking
-0.738,-0.23,0.09,licking
-0.84,-0.164,-0.023,licking
-0.715,-0.223,0.113,licking
-0.801,-0.211,-0.023,licking
-0.73,-0.195,0.078,licking
-0.691,-0.27,0.094,licking
-0.594,-0.488,0.133,licking
-0.434,-0.297,0.258,licking
-0.914,-0.414,0.102,licking
-0.969,-0.309,0.211,licking
-0.609,-0.086,0.289,licking
-0.75,-0.508,0.199,licking
-0.789,-0.238,0.281,licking
-0.797,-0.07,0.203,licking
-0.664,-0.227,0.367,licking
-0.559,-0.07,0.414,licking
-1.2,-0.293,0.191,licking
-0.816,-0.074,0.434,licking
-0.699,0.008,0.359,licking
-0.875,-0.344,0.246,licking
-0.855,-0.078,0.441,licking
-0.918,-0.039,0.309,licking
-0.969,-0.211,0.336,licking
-0.77,0.09,0.543,licking
-1.74,-0.746,0.25,licking
-1.07,-0.645,0.266,licking
-0.066,0.082,0.184,licking
-0.227,0.875,0.055,licking
-0.551,0.457,0.234,licking
-0.598,-0.273,0.109,licking
-0.582,-0.434,0.512,licking
-0.961,-0.113,0.238,licking
-1.15,-0.246,0.184,licking
-0.887,0.02,0.344,licking
-0.984,-0.094,0.289,licking
-0.742,-0.109,0.355,licking
-0.855,-0.094,0.352,licking
-0.77,-0.023,0.363,licking
-0.688,0.105,0.48,licking
-1.28,-0.219,0.223,licking
-0.719,0.016,0.449,licking
-0.879,0.211,0.426,licking
-0.813,-0.078,0.336,licking
-0.684,-0.043,0.258,licking
-0.695,-0.16,0.492,licking
-0.992,0.227,0.426,licking
-1.43,-0.465,0.148,licking
-1.07,-0.422,0.254,licking
-0.098,0.223,-0.008,licking
-0.199,0.648,0.117,licking
-0.738,0.254,0.473,licking
-0.977,-0.578,0.258,licking
-1.14,-0.391,0.34,licking
-0.684,-0.176,0.363,licking
-0.566,-0.297,0.168,licking
-0.793,-0.098,0.367,licking
-1.14,-0.031,0.371,licking
-0.813,-0.082,0.242,licking
-0.496,-0.098,0.352,licking
-0.824,-0.313,0.375,licking
-1.1,-0.156,0.305,licking
-0.805,-0.066,0.332,licking
-0.762,-0.063,0.25,licking
-0.84,0.023,0.32,licking
-0.699,-0.063,0.305,licking
-0.785,0.012,0.316,licking
-0.98,0.027,0.207,licking
-0.727,-0.055,0.238,licking
-0.5,-0.113,0.273,licking
-0.531,-0.039,0.219,licking
-0.77,-0.195,0.16,licking
-1.03,-0.195,0.305,licking
-1.17,-0.293,0.129,licking
-0.863,-0.191,0.297,licking
-0.949,-0.316,0.191,licking
-0.676,-0.188,0.309,licking
-0.809,-0.051,0.258,licking
-0.668,-0.098,0.234,licking
-0.703,-0.129,0.297,licking
-0.938,-0.023,0.316,licking
-0.957,-0.078,0.316,licking
-0.922,-0.164,0.188,licking
-0.695,-0.18,0.293,licking
-0.621,-0.16,0.301,licking
-0.813,-0.172,0.328,licking
-0.855,-0.09,0.359,licking
-0.813,-0.121,0.332,licking
-0.723,-0.086,0.387,licking
-0.781,-0.156,0.316,licking
-0.785,-0.023,0.363,licking
-0.852,-0.129,0.371,licking
-0.738,-0.125,0.32,licking
-0.809,-0.051,0.316,licking
-0.762,-0.18,0.313,licking
-0.73,-0.406,0.262,licking
-1.14,-0.855,0.34,licking
-0.402,-0.199,0.262,licking
-0.949,-0.051,0.281,licking
-0.844,0.031,0.082,licking
-0.313,0.074,0.25,licking
-0.711,-0.066,0.176,licking
-0.793,-0.336,0.281,licking
-0.727,-0.285,0.293,licking
-0.691,-0.398,0.266,licking
-0.836,-0.375,0.305,licking
-0.75,-0.352,0.336,licking
-0.773,-0.176,0.324,licking
